shobi_code,shobi_name,inspired_by,brand,gender,status,new,shobi_url,identity_source_type,identity_source_url,identity_verified,identity_match_rule,secondary_identity_source,fragrantica_url,top_notes,heart_notes,base_notes,notes,season,image,description,last_built_utc
2094-SHIS WP,2094-SHIS WP,EVER BLOOM,Shiseido,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/ever-bloom-wedding-perfume#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,https://thescentbase.com/it/perfumes/shiseido/ever-bloom,Bulgarian Rose | Jasmine | Lotus | Violet,Gardenia | Orange Blossom,Hinoki Wood | Musk,Bulgarian Rose | Jasmine | Lotus | Violet | Gardenia | Orange Blossom | Hinoki Wood | Musk,,,"Fragrances For Women 2094-SHIS WP WP735 From €9.00 EVER BLOOM - SHISEIDO Inspired FragranceShiseido Ever Bloom Eau de Parfum is an elegant and luminous fragrance that exudes pure femininity and harmony. It opens with subtle, fresh notes that give a sense of purity, while its heart is dominated by white flowers, with jasmine and orange blossom creating a soft and romantic aura. Its base is warm and... Add to cart",2026-08-17T14:04:44+00:00
2093-MNTB WP,LADY EMBLEM - MONTBLANC,LADY EMBLEM - MONTBLANC,Montblanc,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/2093-mntb-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/Montblanc/Lady-Emblem-31425.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/31425.avif,"Fragrances For Women 2093-MNTB WP WP736 From €9.00 2093-MNTB WP Inspired by the fragrance notes of LADY EMBLEM - MONTBLANC.Fragrance fruity, sweet, rose, woody, musky, powdery, soft spicy. Add to cart",2026-08-17T14:04:44+00:00
2092-MAN EL,HINDU KUSH - MANCERA,HINDU KUSH - MANCERA,Mancera,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/2092-man-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"Elegants Fragrances 2092-MAN EL EL293 1 Reviews From €10.00 2092-MAN EL Inspired by the fragrance notes of HINDU KUSH - MANCERA. Fragrance amber, woody, warm spicy, smoky, cannabis, patchouli, musky, powdery. Add to cart",2026-08-17T14:04:44+00:00
2091-AMG EL,Material,Material,Amouage,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/2091-amg-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://amouage.com/en-uk/products/material,Elemi Oil | Patchouli Oil,Vanilla Madagascar Absolute | Benzoin Resinoid,Guaiac Wood Oil | Oud Oil | Osmanthus Absolute | Frankincense Resinoid | Labdanum Absolute | Tonka Bean Absolute,Elemi Oil | Patchouli Oil | Vanilla Madagascar Absolute | Benzoin Resinoid | Guaiac Wood Oil | Oud Oil | Osmanthus Absolute | Frankincense Resinoid | Labdanum Absolute | Tonka Bean Absolute,,,"Elegants Fragrances 2091-AMG EL EL292 2 Reviews From €10.00 Inspired by the fragrance notes of Material.Fragrance amber, vanilla, balsamic, warm spicy, woody, aromatic, smoky, patchouli, sweet. Add to cart",2026-08-17T14:04:44+00:00
2090-MNT EL,CRAZY IN LOVE - MONTALE,CRAZY IN LOVE - MONTALE,Montale,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/2090-mnt-el-fragrance#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Elegants Fragrances 2090-MNT EL Fragrance EL294 1 Reviews From €10.00 2090-MNT Inspired by the fragrance notes of CRAZY IN LOVE - MONTALE. Add to cart,2026-08-17T14:04:44+00:00
2088-YZLO,Y LE PARFUM,Y LE PARFUM,Ysl,men,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-men/2088-yzlo-m#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,Apple | Aldehydes | Grapefruit | Ginger,Sage | Lavender | Geranium,Tonka Bean | Cedar | Olibanum | Patchouli,Apple | Aldehydes | Grapefruit | Ginger | Sage | Lavender | Geranium | Tonka Bean | Cedar | Olibanum | Patchouli,spring | summer | autumn | winter,,"Fragrances For Men 2088-YZLO M MP362 From €9.00 2088-YZLO M Inspired by the fragrance notes of Y LE PARFUM. Men Fragrance aromatic, fresh spicy, fresh, warm spicy, herbal, fruity, lavender, amber, citrus, aldehydic. Add to cart",2026-08-17T14:04:44+00:00
2086-VICT WP,BARE - VICTORIA'S SECRET,BARE - VICTORIA'S SECRET,Victoria'S Secret,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/2086-vict-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 2086-VICT WP WP730 From €9.00 2086-VICT WP inspired by the fragrance notes of BARE - VICTORIA'S SECRET. Add to cart,2026-08-17T14:04:44+00:00
2085-CLIV,X NEROLI LIMITED EDITION - CLIVE CHRISTIAN,X NEROLI LIMITED EDITION - CLIVE CHRISTIAN,Clive Christian,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2085-cliv-ν#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,Neroli | Bergamot | Mandarin Orange,Orange Blossom | Tuberose,Musk | Sandalwood,Neroli | Bergamot | Mandarin Orange | Orange Blossom | Tuberose | Musk | Sandalwood,summer,,"Niche Perfumes 2085-CLIV Ν AR285 From €15.00 Inspired by the fragrance notes of X NEROLI LIMITED EDITION - CLIVE CHRISTIAN.Fragrance Cashmere, Moss, Musk, Neroli, Petitgrain, Tuberose, Vetiver, Add to cart",2026-08-17T14:04:44+00:00
2075-TMFO EL,COSTA AZZURA ACQUA,COSTA AZZURA ACQUA,Tom Ford,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/2075-tmfo-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/tom-ford/costa-azzurra-acqua-52789.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/52789.avif,"Elegants Fragrances 2075-TMFO EL EL281 From €10.00 2075-TMFO EL Inspired by the fragrance notes of COSTA AZZURA ACQUA. Fragrance aromatic, woody, fresh spicy, citrus. Add to cart",2026-08-17T14:04:44+00:00
2074-MAN EL,INSTANT CRUSH - MANCERA,INSTANT CRUSH - MANCERA,Mancera,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/2074-man-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"Elegants Fragrances 2074-MAN EL EL280 1 Reviews From €10.00 2074-MAN EL Inspired by the fragrance notes of INSTANT CRUSH - MANCERA. Fragrance warm spicy, woody, amber, vanilla, powdery, citrus, musky, metallic. Add to cart",2026-08-17T14:04:44+00:00
2073-LTN N,notes,notes,Louis Vuitton,women,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2073-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,https://www.fragrantica.com/perfume/louis-vuitton/etoile-filante-64314.html,strawberry,osmanthus | magnolia | jasmine,white musk,strawberry | osmanthus | magnolia | jasmine | white musk,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/64314.avif,Niche Perfumes 2073-LTN N AR287 From €15.00 2073-LTN Inspired by the fragrance notes. Add to cart,2026-08-17T14:04:44+00:00
2072-KIL EL,APPLE BRANDY ON THE ROCKS - KILIAN,APPLE BRANDY ON THE ROCKS - KILIAN,Kilian,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/2072-kil-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"Elegants Fragrances 2072-KIL EL EL279 4 Reviews From €10.00 2072-KIL EL Inspired by the fragrance notes of APPLE BRANDY ON THE ROCKS - KILIAN. Fragrance fruity, woody, warm spicy, fresh, rum, sweet. Add to cart",2026-08-17T14:04:44+00:00
2071-LAN W,LA VIE EST BELLE IRIS ABSOLU,LA VIE EST BELLE IRIS ABSOLU,Lancôme,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/2071-lan-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/lancome/la-vie-est-belle-iris-absolu-79245.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/79245.avif,"Fragrances For Women 2071-LAN W WP729 From €9.00 2071-LAN W Inspired by the fragrance notes of LA VIE EST BELLE IRIS ABSOLU . Fragrance iris, woody, sweet, fruity, powdery, earthy, violet. Add to cart",2026-08-17T14:04:44+00:00
2069-NISH,KARAGOZ - NISHANE,KARAGOZ - NISHANE,Nishane,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2069-nish-ν#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,spring | summer | autumn | winter,,"Niche Perfumes 2069-NISH Ν AR284 From €15.00 Inspired by the fragrance notes of KARAGOZ - NISHANE.Fragrance fruity, sweet, woody, green, earthy, aromatic, oud, white floral, tropical. Add to cart",2026-08-17T14:04:44+00:00
2067-ROJ,2067-ROJ Ν,RISQUE POUR FEMME,Roja Parfums,women,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2067-roj-ν#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,Bergamot | Lemon,Rose | Jasmine | Ylang-Ylang | Gardenia,Civet | Oakmoss | Patchouli | Sandalwood | Vetiver,Bergamot | Lemon | Rose | Jasmine | Ylang-Ylang | Gardenia | Civet | Oakmoss | Patchouli | Sandalwood | Vetiver,winter,,"Niche Perfumes 2067-ROJ Ν AR288 From €15.00 RISQUE POUR FEMME ESSENCE DE PARFUM - ROJA.Fragrance floral, woody, earthy, fresh spicy, herbal, mossy, aromatic, green. Add to cart",2026-08-17T14:04:44+00:00
2066-LEL,LIMETTE 37 - LE LABO,LIMETTE 37 - LE LABO,Le Labo,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2066-lel-ν#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,Lime | Bergamot,Petitgrain | Jasmine,Musk | Amber,Lime | Bergamot | Petitgrain | Jasmine | Musk | Amber,summer,,Niche Perfumes 2066-LEL Ν AR286 From €15.00 2066-LEL Inspired by the fragrance notes of LIMETTE 37 - LE LABO. Add to cart,2026-08-17T14:04:44+00:00
2065-FRA EL,2065-FRA EL,SUGAR,Franck Boclet,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/sugar-franck-boclet-clone#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,https://thescentbase.com/it/perfumes/franck-boclet/sugar,Bergamot | Cassis | Coconut | Honey | Marshmallow,Caramel | Jasmine | Peach | Pear | Vanilla,Orange Blossom | Raspberry | Violet | White Musk,Bergamot | Cassis | Coconut | Honey | Marshmallow | Caramel | Jasmine | Peach | Pear | Vanilla | Orange Blossom | Raspberry | Violet | White Musk,,,"Elegants Fragrances 2065-FRA EL EL278 4 Reviews From €10.00 Fragrance sweet, powdery, fruity, white floral, honey, caramel, vanilla. Add to cart",2026-08-17T14:04:44+00:00
2063-MNT EL,HERBAL AQUATICA - MONTALE,HERBAL AQUATICA - MONTALE,Montale,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/2063-mnt-el-perfrume#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Elegants Fragrances 2063-MNT EL Perfrume EL311 From €10.00 2063-MNT Inspired by the fragrance notes of HERBAL AQUATICA - MONTALE. Add to cart,2026-08-17T14:04:44+00:00
2062-PAC MP,ONE MILLION ROYAL,ONE MILLION ROYAL,Paco Rabanne,men,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-men/2062-pac-mp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"Fragrances For Men 2062-PAC MP MP361 From €9.00 2062-PAC MP inspired by the fragrance notes of ONE MILLION ROYAL. Men Fragrance warm spicy, aromatic, amber, citrus, woody, lavender, patchouli. Add to cart",2026-08-17T14:04:44+00:00
2061-YZLO W,BLACK OPIUM LE PARFUM,BLACK OPIUM LE PARFUM,Ysl,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/2061-yzlo-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://beta.fragrantica.com/p/78427,Pear | Cinnamon | Green Mandarin,Jasmine Sambac | Solar Notes | Orange Blossom,Madagascar Vanilla | Bourbon Vanilla | Vanilla Absolute | Coffee | Vanilla Orchid | Patchouli,Pear | Cinnamon | Green Mandarin | Jasmine Sambac | Solar Notes | Orange Blossom | Madagascar Vanilla | Bourbon Vanilla | Vanilla Absolute | Coffee | Vanilla Orchid | Patchouli,,,"Fragrances For Women 2061-YZLO W WP751 2 Reviews From €9.00 2061-YZLO W Inspired by the fragrance notes of BLACK OPIUM LE PARFUM. Fragrance vanilla, warm spicy, coffee, sweet, white floral, powdery. Add to cart",2026-08-17T14:04:44+00:00
2060-BAT MP,WHISKEY RESERVE - BATH & BODY WORKS,WHISKEY RESERVE - BATH & BODY WORKS,Bath & Body Works,men,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-men/2060-bat-mp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/bath-body-works/whiskey-reserve-76785.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/76785.avif,Fragrances For Men 2060-BAT MP MP341 From €9.00 2060-BAT Inspired by the fragrance notes of WHISKEY RESERVE - BATH & BODY WORKS. Add to cart,2026-08-17T14:04:44+00:00
2059-NARC,2059-NARC Ν,DULCE DIABLO,Narcotica,unisex,IN_STOCK,0,https://leparfum.com.gr/en/niche-perfumes/2059-narc-ν#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,https://www.fragrantica.com/perfume/Narcotica/Dulce-Diablo-73265.html,Apricot | Chocolate | Cognac | Freesia | Rum,Cacao | Davana | Dried Apricot | Honey | Oakmoss | Sugar Cane,Madagascar Vanilla | Musk | Patchouli | Sandalwood | Tonka Bean,Apricot | Chocolate | Cognac | Freesia | Rum | Cacao | Davana | Dried Apricot | Honey | Oakmoss | Sugar Cane | Madagascar Vanilla | Musk | Patchouli | Sandalwood | Tonka Bean,winter | autumn,,"Niche Perfumes 2059-NARC Ν AR318 3 Reviews From €15.00 Parfum sweet, warm spicy, woody, fruity, vanilla, cacao, rum, chocolate, powdery. Add to cart",2026-08-17T14:04:44+00:00
2057-ESCE EL,MOLECULE 01 + BLACK TEA - ESCENTRIC,MOLECULE 01 + BLACK TEA - ESCENTRIC,Escentric Molecules,unisex,IN_STOCK,0,https://leparfum.com.gr/en/elegants-fragrances/molecule-01-black-tea-similar-fragrance#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"Elegants Fragrances 2057-ESCE EL EL308 From €10.00 Inspired by the fragrance notes of MOLECULE 01 + BLACK TEA - ESCENTRIC.Fragrance green, woody, musky, amber, fresh, ozonic. Add to cart",2026-08-17T14:04:44+00:00
2056-ARIA WP,MOD BLUSH - ARIANA GRANDE,MOD BLUSH - ARIANA GRANDE,Ariana Grande,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/2056-aria-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 2056-ARIA WP WP748 From €9.00 2056-ARIA Inspired by the fragrance notes of MOD BLUSH - ARIANA GRANDE. Add to cart,2026-08-17T14:04:44+00:00
2055-BAT WP,DREAM BRIGHT - BATH & BODY WORKS,DREAM BRIGHT - BATH & BODY WORKS,Bath & Body Works,women,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-women/2055-bat-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Fragrances For Women 2055-BAT WP WP747 From €9.00 2055-BAT Inspired by the fragrance notes of DREAM BRIGHT - BATH & BODY WORKS. Add to cart,2026-08-17T14:04:44+00:00
2054-CAR MP,BAD BOY GOLD FANTASY,BAD BOY GOLD FANTASY,Carolina Herrera,men,IN_STOCK,0,https://leparfum.com.gr/en/fragrances-for-men/2054-car-mp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://thescentbase.com/it/perfumes/carolina-herrera/bad-boy-gold-fantasy,Bergamot | Pink Pepper | White Pepper,Cedarwood | Clary Sage | Vetiver,Cacao | Tonka,Bergamot | Pink Pepper | White Pepper | Cedarwood | Clary Sage | Vetiver | Cacao | Tonka,,,Fragrances For Men 2054-CAR MP MP336 From €9.00 2054-CAR Inspired by the fragrance notes of BAD BOY GOLD FANTASY. Add to cart,2026-08-17T14:04:44+00:00
